gender,NationalITy,StageID,GradeID,Topic,Semester,raisedhands,VisITedResources,AnnouncementsView,Discussion,ParentAnsweringSurvey,ParentschoolSatisfaction,StudentAbsenceDays,Class
Male,Indian,lowerlevel,2,Chemistry,S,35,2,29,23,No,Bad,Under_Seven,M
Female,Indian,lowerlevel,2,Chemistry,F,10,20,22,97,No,Bad,Above_Seven,L
Female,Indian,lowerlevel,2,Chemistry,S,5,9,19,98,No,Bad,Above_Seven,L
Male,Indian,lowerlevel,2,Chemistry,F,10,10,40,51,No,Bad,Above_Seven,L
Male,Indian,lowerlevel,2,Chemistry,S,35,2,29,23,No,Bad,Above_Seven,L
Male,Indian,lowerlevel,2,Chemistry,F,20,90,50,61,Yes,Bad,Above_Seven,M
Male,Indian,lowerlevel,2,Chemistry,S,32,82,59,63,Yes,Bad,Above_Seven,M
Male,Indian,lowerlevel,2,Chemistry,F,10,30,50,91,Yes,Bad,Above_Seven,L
Male,Indian,lowerlevel,2,Chemistry,S,12,22,59,83,Yes,Bad,Above_Seven,L
Female,Indian,lowerlevel,2,Chemistry,F,11,20,20,98,No,Bad,Above_Seven,L
Female,Indian,lowerlevel,2,Chemistry,S,10,12,29,93,No,Bad,Above_Seven,L
Male,Indian,lowerlevel,2,Chemistry,F,69,82,20,28,Yes,Good,Under_Seven,H
Male,Indian,lowerlevel,2,Chemistry,S,70,83,29,33,Yes,Good,Under_Seven,H
Female,Indian,lowerlevel,2,Chemistry,F,89,92,40,28,Yes,Good,Under_Seven,H
Female,Indian,lowerlevel,2,Chemistry,S,79,93,49,23,Yes,Good,Under_Seven,H
Male,Indian,lowerlevel,2,Chemistry,F,15,90,21,97,Yes,Good,Under_Seven,M
Male,Indian,lowerlevel,2,Chemistry,S,20,77,31,88,Yes,Good,Under_Seven,M
Male,Indian,lowerlevel,2,Chemistry,F,4,10,11,7,No,Good,Above_Seven,L
Male,Indian,lowerlevel,2,Chemistry,S,5,0,1,8,No,Good,Above_Seven,L
Female,Indian,MiddleSchool,7,Biology,F,88,81,50,10,Yes,Good,Above_Seven,M
Female,Indian,MiddleSchool,7,Biology,S,90,88,54,12,Yes,Good,Above_Seven,M
Female,Indian,MiddleSchool,7,Biology,F,86,98,50,20,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,7,Biology,S,90,90,57,22,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,7,Biology,F,78,91,50,40,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,7,Biology,S,70,98,54,72,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,7,Biology,F,80,80,46,61,Yes,Bad,Under_Seven,M
Male,Indian,MiddleSchool,7,Biology,S,85,82,59,63,Yes,Bad,Under_Seven,M
Male,Indian,MiddleSchool,7,Biology,F,88,90,86,81,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,7,Biology,S,89,92,89,83,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,7,Biology,F,39,71,40,26,No,Good,Above_Seven,M
Male,Indian,MiddleSchool,7,Biology,S,35,80,34,22,No,Good,Above_Seven,M
Male,Indian,MiddleSchool,7,Biology,F,76,81,80,86,No,Good,Under_Seven,H
Male,Indian,MiddleSchool,7,Biology,S,65,89,64,82,No,Good,Under_Seven,H
Female,Indian,MiddleSchool,7,Biology,F,96,95,70,70,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,7,Biology,S,80,91,87,72,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,7,Biology,F,2,9,10,1,No,Bad,Above_Seven,L
Male,Indian,MiddleSchool,7,Biology,S,3,8,19,3,No,Bad,Above_Seven,L
Male,Indian,MiddleSchool,7,Biology,F,50,79,10,31,No,Bad,Under_Seven,M
Male,Indian,MiddleSchool,7,Biology,S,53,88,9,33,No,Bad,Under_Seven,M
Female,Indian,MiddleSchool,7,Biology,F,70,89,12,21,No,Good,Under_Seven,H
Female,Indian,MiddleSchool,7,Biology,S,59,90,19,43,No,Good,Under_Seven,H
Male,Indian,MiddleSchool,7,Biology,F,78,80,66,51,Yes,Good,Under_Seven,M
Male,Indian,MiddleSchool,7,Biology,S,79,72,79,83,Yes,Good,Under_Seven,M
Female,Indian,MiddleSchool,7,Biology,F,10,9,2,1,No,Good,Above_Seven,L
Female,Indian,MiddleSchool,7,Biology,S,9,7,9,3,No,Good,Above_Seven,L
Male,Indian,MiddleSchool,7,Biology,F,98,90,86,71,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,7,Biology,S,89,92,89,83,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,7,Biology,F,88,90,76,81,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,7,Biology,S,99,96,89,84,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,8,Chemistry,F,82,89,22,31,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,8,Chemistry,S,84,92,29,43,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,8,History,F,70,69,46,45,Yes,Good,Above_Seven,M
Female,Indian,MiddleSchool,8,History,S,74,62,49,43,Yes,Good,Above_Seven,M
Female,Indian,MiddleSchool,8,History,F,90,79,76,79,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,8,History,S,84,77,79,68,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,8,Chemistry,F,80,80,62,11,Yes,Good,Above_Seven,M
Male,Indian,MiddleSchool,8,Chemistry,S,81,82,69,13,Yes,Good,Above_Seven,M
Male,Indian,MiddleSchool,8,Chemistry,F,10,0,2,41,No,Bad,Above_Seven,L
Male,Indian,MiddleSchool,8,Chemistry,S,11,2,9,49,No,Bad,Above_Seven,L
Male,Indian,MiddleSchool,8,History,F,85,89,22,61,No,Bad,Under_Seven,H
Male,Indian,MiddleSchool,8,History,S,80,89,23,68,No,Bad,Under_Seven,H
Male,Indian,MiddleSchool,8,History,F,95,87,62,81,No,Bad,Under_Seven,M
Male,Indian,MiddleSchool,8,History,S,87,79,73,98,No,Bad,Under_Seven,M
Male,Indian,MiddleSchool,8,Chemistry,F,85,87,72,10,Yes,Good,Above_Seven,M
Male,Indian,MiddleSchool,8,Chemistry,S,79,88,79,20,Yes,Good,Above_Seven,M
Male,Indian,MiddleSchool,8,History,F,80,81,71,30,Yes,Good,Under_Seven,M
Male,Indian,MiddleSchool,8,History,S,70,83,70,23,Yes,Good,Under_Seven,M
Male,Indian,MiddleSchool,8,Chemistry,F,80,82,76,19,Yes,Good,Under_Seven,M
Male,Indian,MiddleSchool,8,Chemistry,S,70,82,75,29,Yes,Good,Under_Seven,M
Male,Indian,MiddleSchool,8,History,F,89,87,86,15,Yes,Good,Under_Seven,M
Male,Indian,MiddleSchool,8,History,S,90,86,85,10,Yes,Good,Under_Seven,M
Male,Indian,MiddleSchool,8,History,F,69,77,76,75,Yes,Good,Above_Seven,M
Male,Indian,MiddleSchool,8,History,S,70,76,65,70,Yes,Good,Above_Seven,M
Male,Indian,MiddleSchool,8,Chemistry,F,75,72,64,39,Yes,Good,Above_Seven,L
Male,Indian,MiddleSchool,8,Chemistry,S,72,76,66,40,Yes,Good,Above_Seven,L
Male,Indian,MiddleSchool,8,History,F,77,82,74,79,Yes,Good,Under_Seven,M
Male,Indian,MiddleSchool,8,History,S,71,84,67,80,Yes,Good,Under_Seven,M
Male,Indian,MiddleSchool,8,History,F,87,92,74,89,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,8,History,S,81,84,77,85,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,8,Chemistry,F,15,97,22,10,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,8,Chemistry,S,19,98,20,2,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,8,History,F,25,82,52,20,Yes,Good,Above_Seven,M
Female,Indian,MiddleSchool,8,History,S,29,78,40,12,Yes,Good,Above_Seven,M
Female,Indian,MiddleSchool,8,History,F,45,87,57,80,Yes,Good,Under_Seven,M
Female,Indian,MiddleSchool,8,History,S,39,88,43,72,Yes,Good,Under_Seven,M
Female,Indian,MiddleSchool,8,Chemistry,F,85,90,52,30,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,8,Chemistry,S,79,91,49,22,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,8,Chemistry,F,90,91,80,81,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,8,Chemistry,S,80,90,80,83,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,8,History,F,80,83,82,71,Yes,Good,Above_Seven,M
Male,Indian,MiddleSchool,8,History,S,71,81,83,72,Yes,Good,Above_Seven,M
Male,Indian,MiddleSchool,8,History,F,72,87,72,89,Yes,Good,Above_Seven,M
Male,Indian,MiddleSchool,8,History,S,69,77,83,92,Yes,Good,Above_Seven,M
Female,Indian,MiddleSchool,8,Chemistry,F,85,99,42,90,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,8,Chemistry,S,89,96,45,92,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,8,History,F,80,82,64,58,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,8,History,S,87,93,63,60,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,8,Chemistry,F,15,9,14,80,No,Bad,Above_Seven,L
Female,Indian,MiddleSchool,8,Chemistry,S,9,6,15,85,No,Bad,Above_Seven,L
Male,Indian,MiddleSchool,8,History,F,81,86,86,41,Yes,Good,Under_Seven,M
Male,Indian,MiddleSchool,8,History,S,78,82,78,53,Yes,Good,Under_Seven,M
Male,Indian,MiddleSchool,8,History,F,80,87,74,68,Yes,Good,Under_Seven,M
Male,Indian,MiddleSchool,8,History,S,85,88,79,70,Yes,Good,Under_Seven,M
Female,Indian,MiddleSchool,8,Chemistry,F,2,7,4,8,No,Bad,Above_Seven,L
Female,Indian,MiddleSchool,8,Chemistry,S,5,4,5,8,No,Bad,Above_Seven,L
Female,Indian,MiddleSchool,8,History,F,50,77,14,28,No,Bad,Under_Seven,M
Female,Indian,MiddleSchool,8,History,S,55,74,25,29,No,Bad,Under_Seven,M
Female,Indian,MiddleSchool,8,History,F,30,17,14,57,No,Bad,Above_Seven,L
Female,Indian,MiddleSchool,8,History,S,35,14,23,62,No,Bad,Above_Seven,L
Male,Indian,lowerlevel,2,Chemistry,S,35,2,29,23,No,Bad,Under_Seven,M
Female,Indian,lowerlevel,2,Chemistry,F,10,20,22,97,No,Bad,Above_Seven,L
Female,Indian,lowerlevel,2,Chemistry,S,5,9,19,98,No,Bad,Above_Seven,L
Male,Indian,lowerlevel,2,Chemistry,F,10,10,40,51,No,Bad,Above_Seven,L
Male,Indian,lowerlevel,2,Chemistry,S,35,2,29,23,No,Bad,Above_Seven,L
Male,Indian,lowerlevel,2,Chemistry,F,20,90,50,61,Yes,Bad,Above_Seven,M
Male,Indian,lowerlevel,2,Chemistry,S,32,82,59,63,Yes,Bad,Above_Seven,M
Male,Indian,lowerlevel,2,Chemistry,F,10,30,50,91,Yes,Bad,Above_Seven,L
Male,Indian,lowerlevel,2,Chemistry,S,12,22,59,83,Yes,Bad,Above_Seven,L
Female,Indian,lowerlevel,2,Chemistry,F,11,20,20,98,No,Bad,Above_Seven,L
Female,Indian,lowerlevel,2,Chemistry,S,10,12,29,93,No,Bad,Above_Seven,L
Male,Indian,lowerlevel,2,Chemistry,F,69,82,20,28,Yes,Good,Under_Seven,H
Male,Indian,lowerlevel,2,Chemistry,S,70,83,29,33,Yes,Good,Under_Seven,H
Female,Indian,lowerlevel,2,Chemistry,F,89,92,40,28,Yes,Good,Under_Seven,H
Female,Indian,lowerlevel,2,Chemistry,S,79,93,49,23,Yes,Good,Under_Seven,H
Male,Indian,lowerlevel,2,Chemistry,F,15,90,21,97,Yes,Good,Under_Seven,M
Male,Indian,lowerlevel,2,Chemistry,S,20,77,31,88,Yes,Good,Under_Seven,M
Male,Indian,lowerlevel,2,Chemistry,F,4,10,11,7,No,Good,Above_Seven,L
Male,Indian,lowerlevel,2,Chemistry,S,5,0,1,8,No,Good,Above_Seven,L
Female,Indian,MiddleSchool,7,Biology,F,88,81,50,10,Yes,Good,Above_Seven,M
Female,Indian,MiddleSchool,7,Biology,S,90,88,54,12,Yes,Good,Above_Seven,M
Female,Indian,MiddleSchool,7,Biology,F,86,98,50,20,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,7,Biology,S,90,90,57,22,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,7,Biology,F,78,91,50,40,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,7,Biology,S,70,98,54,72,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,7,Biology,F,80,80,46,61,Yes,Bad,Under_Seven,M
Male,Indian,MiddleSchool,7,Biology,S,85,82,59,63,Yes,Bad,Under_Seven,M
Male,Indian,MiddleSchool,7,Biology,F,88,90,86,81,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,7,Biology,S,89,92,89,83,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,7,Biology,F,39,71,40,26,No,Good,Above_Seven,M
Male,Indian,MiddleSchool,7,Biology,S,35,80,34,22,No,Good,Above_Seven,M
Male,Indian,MiddleSchool,7,Biology,F,76,81,80,86,No,Good,Under_Seven,H
Male,Indian,MiddleSchool,7,Biology,S,65,89,64,82,No,Good,Under_Seven,H
Female,Indian,MiddleSchool,7,Biology,F,96,95,70,70,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,7,Biology,S,80,91,87,72,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,7,Biology,F,2,9,10,1,No,Bad,Above_Seven,L
Male,Indian,MiddleSchool,7,Biology,S,3,8,19,3,No,Bad,Above_Seven,L
Male,Indian,MiddleSchool,7,Biology,F,50,79,10,31,No,Bad,Under_Seven,M
Male,Indian,MiddleSchool,7,Biology,S,53,88,9,33,No,Bad,Under_Seven,M
Female,Indian,MiddleSchool,7,Biology,F,70,89,12,21,No,Good,Under_Seven,H
Female,Indian,MiddleSchool,7,Biology,S,59,90,19,43,No,Good,Under_Seven,H
Male,Indian,MiddleSchool,7,Biology,F,78,80,66,51,Yes,Good,Under_Seven,M
Male,Indian,MiddleSchool,7,Biology,S,79,72,79,83,Yes,Good,Under_Seven,M
Female,Indian,MiddleSchool,7,Biology,F,10,9,2,1,No,Good,Above_Seven,L
Female,Indian,MiddleSchool,7,Biology,S,9,7,9,3,No,Good,Above_Seven,L
Male,Indian,MiddleSchool,7,Biology,F,98,90,86,71,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,7,Biology,S,89,92,89,83,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,7,Biology,F,88,90,76,81,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,7,Biology,S,99,96,89,84,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,8,Chemistry,F,82,89,22,31,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,8,Chemistry,S,84,92,29,43,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,8,History,F,70,69,46,45,Yes,Good,Above_Seven,M
Female,Indian,MiddleSchool,8,History,S,74,62,49,43,Yes,Good,Above_Seven,M
Female,Indian,MiddleSchool,8,History,F,90,79,76,79,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,8,History,S,84,77,79,68,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,8,Chemistry,F,80,80,62,11,Yes,Good,Above_Seven,M
Male,Indian,MiddleSchool,8,Chemistry,S,81,82,69,13,Yes,Good,Above_Seven,M
Male,Indian,MiddleSchool,8,Chemistry,F,10,0,2,41,No,Bad,Above_Seven,L
Male,Indian,MiddleSchool,8,Chemistry,S,11,2,9,49,No,Bad,Above_Seven,L
Male,Indian,MiddleSchool,8,History,F,85,89,22,61,No,Bad,Under_Seven,H
Male,Indian,MiddleSchool,8,History,S,80,89,23,68,No,Bad,Under_Seven,H
Male,Indian,MiddleSchool,8,History,F,95,87,62,81,No,Bad,Under_Seven,M
Male,Indian,MiddleSchool,8,History,S,87,79,73,98,No,Bad,Under_Seven,M
Male,Indian,MiddleSchool,8,Chemistry,F,85,87,72,10,Yes,Good,Above_Seven,M
Male,Indian,MiddleSchool,8,Chemistry,S,79,88,79,20,Yes,Good,Above_Seven,M
Male,Indian,MiddleSchool,8,History,F,80,81,71,30,Yes,Good,Under_Seven,M
Male,Indian,MiddleSchool,8,History,S,70,83,70,23,Yes,Good,Under_Seven,M
Male,Indian,MiddleSchool,8,Chemistry,F,80,82,76,19,Yes,Good,Under_Seven,M
Male,Indian,MiddleSchool,8,Chemistry,S,70,82,75,29,Yes,Good,Under_Seven,M
Male,Indian,MiddleSchool,8,History,F,89,87,86,15,Yes,Good,Under_Seven,M
Male,Indian,MiddleSchool,8,History,S,90,86,85,10,Yes,Good,Under_Seven,M
Male,Indian,MiddleSchool,8,History,F,69,77,76,75,Yes,Good,Above_Seven,M
Male,Indian,MiddleSchool,8,History,S,70,76,65,70,Yes,Good,Above_Seven,M
Male,Indian,MiddleSchool,8,Chemistry,F,75,72,64,39,Yes,Good,Above_Seven,L
Male,Indian,MiddleSchool,8,Chemistry,S,72,76,66,40,Yes,Good,Above_Seven,L
Male,Indian,MiddleSchool,8,History,F,77,82,74,79,Yes,Good,Under_Seven,M
Male,Indian,MiddleSchool,8,History,S,71,84,67,80,Yes,Good,Under_Seven,M
Male,Indian,MiddleSchool,8,History,F,87,92,74,89,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,8,History,S,81,84,77,85,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,8,Chemistry,F,15,97,22,10,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,8,Chemistry,S,19,98,20,2,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,8,History,F,25,82,52,20,Yes,Good,Above_Seven,M
Female,Indian,MiddleSchool,8,History,S,29,78,40,12,Yes,Good,Above_Seven,M
Female,Indian,MiddleSchool,8,History,F,45,87,57,80,Yes,Good,Under_Seven,M
Female,Indian,MiddleSchool,8,History,S,39,88,43,72,Yes,Good,Under_Seven,M
Female,Indian,MiddleSchool,8,Chemistry,F,85,90,52,30,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,8,Chemistry,S,79,91,49,22,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,8,Chemistry,F,90,91,80,81,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,8,Chemistry,S,80,90,80,83,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,8,History,F,80,83,82,71,Yes,Good,Above_Seven,M
Male,Indian,MiddleSchool,8,History,S,71,81,83,72,Yes,Good,Above_Seven,M
Male,Indian,MiddleSchool,8,History,F,72,87,72,89,Yes,Good,Above_Seven,M
Male,Indian,MiddleSchool,8,History,S,69,77,83,92,Yes,Good,Above_Seven,M
Female,Indian,MiddleSchool,8,Chemistry,F,85,99,42,90,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,8,Chemistry,S,89,96,45,92,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,8,History,F,80,82,64,58,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,8,History,S,87,93,63,60,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,8,Chemistry,F,15,9,14,80,No,Bad,Above_Seven,L
Female,Indian,MiddleSchool,8,Chemistry,S,9,6,15,85,No,Bad,Above_Seven,L
Male,Indian,MiddleSchool,8,History,F,81,86,86,41,Yes,Good,Under_Seven,M
Male,Indian,MiddleSchool,8,History,S,78,82,78,53,Yes,Good,Under_Seven,M
Male,Indian,MiddleSchool,8,History,F,80,87,74,68,Yes,Good,Under_Seven,M
Male,Indian,MiddleSchool,8,History,S,85,88,79,70,Yes,Good,Under_Seven,M
Female,Indian,MiddleSchool,8,Chemistry,F,2,7,4,8,No,Bad,Above_Seven,L
Female,Indian,MiddleSchool,8,Chemistry,S,5,4,5,8,No,Bad,Above_Seven,L
Female,Indian,MiddleSchool,8,History,F,50,77,14,28,No,Bad,Under_Seven,M
Female,Indian,MiddleSchool,8,History,S,55,74,25,29,No,Bad,Under_Seven,M
Female,Indian,MiddleSchool,8,History,F,30,17,14,57,No,Bad,Above_Seven,L
Female,Indian,MiddleSchool,8,History,S,35,14,23,62,No,Bad,Above_Seven,L
Male,Indian,lowerlevel,4,IT,F,15,16,2,20,Yes,Good,Under_Seven,M
Male,Indian,lowerlevel,4,IT,F,20,20,3,25,Yes,Good,Under_Seven,M
Male,Indian,lowerlevel,4,IT,F,10,7,0,30,No,Bad,Above_Seven,L
Male,Indian,lowerlevel,4,IT,F,30,25,5,35,No,Bad,Above_Seven,L
Male,Indian,lowerlevel,4,IT,F,40,50,12,50,No,Bad,Above_Seven,M
Female,Indian,lowerlevel,4,IT,F,42,30,13,70,Yes,Bad,Above_Seven,M
Male,Indian,MiddleSchool,7,Math,F,35,12,0,17,No,Bad,Above_Seven,L
Male,Indian,MiddleSchool,7,Math,F,50,10,15,22,Yes,Good,Under_Seven,M
Female,Indian,MiddleSchool,7,Math,F,12,21,16,50,Yes,Good,Under_Seven,M
Female,Indian,MiddleSchool,7,IT,F,70,80,25,70,Yes,Good,Under_Seven,M
Male,Indian,MiddleSchool,7,Math,F,50,88,30,80,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,7,Math,F,19,6,19,12,Yes,Good,Under_Seven,M
Male,Indian,lowerlevel,4,IT,F,5,1,0,11,No,Bad,Above_Seven,L
Male,Indian,MiddleSchool,8,Math,F,20,14,12,19,No,Bad,Above_Seven,L
Female,Indian,MiddleSchool,8,Math,F,62,70,44,60,No,Bad,Above_Seven,H
Female,Indian,MiddleSchool,6,IT,F,30,40,22,66,Yes,Good,Under_Seven,M
Male,Indian,MiddleSchool,7,IT,F,36,30,20,80,No,Bad,Above_Seven,M
Male,Indian,MiddleSchool,7,Math,F,55,13,35,90,No,Bad,Above_Seven,M
Female,Indian,MiddleSchool,7,IT,F,69,15,36,96,Yes,Good,Under_Seven,M
Male,Indian,MiddleSchool,7,IT,F,70,50,40,99,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,7,IT,F,60,60,33,90,No,Bad,Above_Seven,M
Female,Indian,MiddleSchool,7,IT,F,10,12,4,80,No,Bad,Under_Seven,M
Male,Indian,MiddleSchool,7,IT,F,15,21,2,90,No,Bad,Under_Seven,M
Male,Indian,MiddleSchool,7,IT,F,2,0,2,50,No,Bad,Above_Seven,L
Male,Indian,MiddleSchool,7,IT,F,0,2,3,70,Yes,Good,Above_Seven,L
Male,Indian,MiddleSchool,7,IT,F,8,7,30,40,Yes,Good,Above_Seven,L
Male,Indian,MiddleSchool,7,IT,F,19,19,25,40,Yes,Bad,Under_Seven,M
Male,Indian,MiddleSchool,8,Chemistry,F,25,15,12,33,No,Bad,Above_Seven,L
Male,Indian,MiddleSchool,8,Science,F,75,85,52,43,Yes,Good,Under_Seven,M
Female,Indian,MiddleSchool,8,Chemistry,F,30,90,33,35,No,Bad,Under_Seven,M
Female,Indian,MiddleSchool,8,Chemistry,F,35,80,50,70,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,7,IT,F,4,5,40,16,Yes,Good,Above_Seven,L
Female,Indian,lowerlevel,7,IT,F,2,19,10,50,Yes,Good,Above_Seven,L
Male,Indian,lowerlevel,5,English,F,8,22,9,40,No,Bad,Above_Seven,L
Male,Indian,MiddleSchool,7,Science,F,12,11,8,40,No,Bad,Above_Seven,L
Male,Indian,MiddleSchool,7,English,F,10,12,17,30,No,Bad,Above_Seven,L
Male,Indian,MiddleSchool,7,Science,F,8,6,4,22,Yes,Good,Above_Seven,L
Female,Indian,MiddleSchool,7,IT,F,45,54,26,90,Yes,Good,Under_Seven,M
Male,Indian,MiddleSchool,6,IT,F,0,0,0,4,No,Bad,Above_Seven,L
Female,Indian,MiddleSchool,7,Science,F,50,90,37,70,Yes,Good,Under_Seven,M
Female,Indian,MiddleSchool,7,IT,F,14,13,3,70,No,Bad,Above_Seven,L
Male,Indian,MiddleSchool,7,IT,F,19,20,16,50,No,Good,Under_Seven,M
Male,Indian,HighSchool,9,IT,F,10,12,7,33,Yes,Good,Above_Seven,L
Female,Indian,HighSchool,9,IT,F,30,35,28,90,Yes,Good,Under_Seven,M
Female,Indian,HighSchool,9,IT,F,33,33,30,90,No,Bad,Under_Seven,M
Male,Indian,MiddleSchool,7,Math,F,20,12,15,70,No,Good,Above_Seven,L
Male,Indian,lowerlevel,5,English,F,7,10,1,30,No,Bad,Above_Seven,L
Female,Indian,HighSchool,12,English,F,70,4,39,90,Yes,Good,Under_Seven,H
Female,Indian,HighSchool,12,English,F,13,80,40,88,Yes,Good,Under_Seven,H
Female,Indian,HighSchool,12,English,F,29,39,50,77,Yes,Good,Under_Seven,M
Female,Indian,HighSchool,12,English,F,20,14,12,70,No,Bad,Above_Seven,L
Male,Indian,HighSchool,12,English,F,39,15,16,50,No,Good,Above_Seven,L
Female,Indian,HighSchool,12,English,F,55,90,16,40,No,Bad,Under_Seven,M
Female,Indian,HighSchool,11,Science,F,49,70,19,75,Yes,Good,Under_Seven,H
Male,Indian,HighSchool,12,English,F,12,50,8,30,No,Bad,Above_Seven,L
Male,Indian,MiddleSchool,7,Math,F,16,14,6,20,Yes,Good,Above_Seven,L
Male,Indian,MiddleSchool,8,Math,F,19,5,4,1,Yes,Good,Above_Seven,L
Male,Indian,MiddleSchool,7,Math,F,5,2,6,5,Yes,Good,Above_Seven,L
Male,Indian,MiddleSchool,7,Math,F,28,60,19,50,Yes,Good,Under_Seven,M
Female,Indian,MiddleSchool,7,Math,F,27,22,22,40,No,Good,Under_Seven,M
Female,Indian,lowerlevel,5,English,F,21,10,28,20,No,Good,Above_Seven,L
Male,Indian,HighSchool,10,IT,F,50,70,32,40,Yes,Good,Under_Seven,M
Male,Indian,HighSchool,10,IT,F,80,90,70,80,Yes,Good,Under_Seven,H
Male,Indian,HighSchool,10,IT,F,17,13,16,12,Yes,Bad,Under_Seven,M
Male,Indian,HighSchool,10,IT,F,0,5,7,2,No,Bad,Above_Seven,L
Male,Indian,HighSchool,12,English,F,13,5,18,19,No,Bad,Above_Seven,L
Female,Indian,HighSchool,12,English,F,25,10,19,30,No,Bad,Above_Seven,M
Female,Indian,HighSchool,12,English,F,65,75,23,80,Yes,Good,Under_Seven,H
Female,Indian,HighSchool,12,IT,F,70,69,35,30,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,7,IT,F,39,40,11,33,No,Bad,Under_Seven,M
Male,Indian,MiddleSchool,7,IT,F,22,30,10,12,Yes,Good,Above_Seven,L
Male,Indian,MiddleSchool,7,IT,F,29,22,9,20,Yes,Good,Under_Seven,M
Male,Indian,MiddleSchool,7,Math,F,11,2,2,8,No,Bad,Under_Seven,L
Female,Indian,MiddleSchool,7,English,F,19,30,26,19,Yes,Bad,Above_Seven,M
Male,Indian,MiddleSchool,7,IT,F,12,0,6,13,No,Bad,Under_Seven,L
Male,Indian,MiddleSchool,7,Math,F,50,90,29,60,Yes,Good,Under_Seven,M
Male,Indian,HighSchool,9,IT,F,15,70,37,44,Yes,Good,Under_Seven,M
Male,Indian,HighSchool,9,IT,F,20,80,33,33,Yes,Good,Under_Seven,M
Male,Indian,HighSchool,11,Math,F,13,3,11,9,No,Bad,Above_Seven,L
Female,Indian,MiddleSchool,7,Math,F,80,90,49,55,Yes,Bad,Under_Seven,H
Male,Indian,MiddleSchool,7,Math,F,8,15,10,40,Yes,Bad,Under_Seven,L
Male,Indian,lowerlevel,2,IT,F,8,25,1,70,No,Bad,Above_Seven,L
Male,Indian,lowerlevel,2,IT,F,7,5,2,80,Yes,Good,Above_Seven,L
